date,price,isPeak,Q
2029-01-01 00:00:00,74.0747,False,1
2029-01-01 01:00:00,68.0764,False,1
2029-01-01 02:00:00,64.8466,False,1
2029-01-01 03:00:00,63.4568,False,1
2029-01-01 04:00:00,65.4241,False,1
2029-01-01 05:00:00,68.2516,False,1
2029-01-01 06:00:00,62.8873,False,1
2029-01-01 07:00:00,59.9503,False,1
2029-01-01 08:00:00,60.3607,False,1
2029-01-01 09:00:00,68.986,False,1
2029-01-01 10:00:00,69.9432,False,1
2029-01-01 11:00:00,67.9787,False,1
2029-01-01 12:00:00,65.2899,False,1
2029-01-01 13:00:00,62.4869,False,1
2029-01-01 14:00:00,66.8949,False,1
2029-01-01 15:00:00,76.1818,False,1
2029-01-01 16:00:00,83.5983,False,1
2029-01-01 17:00:00,83.7179,False,1
2029-01-01 18:00:00,87.1113,False,1
2029-01-01 19:00:00,78.11,False,1
2029-01-01 20:00:00,83.1177,False,1
2029-01-01 21:00:00,85.7955,False,1
2029-01-01 22:00:00,83.7304,False,1
2029-01-01 23:00:00,75.9547,False,1
2029-01-02 00:00:00,79.4239,False,1
2029-01-02 01:00:00,74.5217,False,1
2029-01-02 02:00:00,71.7936,False,1
2029-01-02 03:00:00,71.4434,False,1
2029-01-02 04:00:00,75.1102,False,1
2029-01-02 05:00:00,85.6257,False,1
2029-01-02 06:00:00,102.5117,False,1
2029-01-02 07:00:00,122.2674,False,1
2029-01-02 08:00:00,124.6442,True,1
2029-01-02 09:00:00,125.2595,True,1
2029-01-02 10:00:00,117.0725,True,1
2029-01-02 11:00:00,109.363,True,1
2029-01-02 12:00:00,105.6141,True,1
2029-01-02 13:00:00,106.3793,True,1
2029-01-02 14:00:00,111.57,True,1
2029-01-02 15:00:00,120.304,True,1
2029-01-02 16:00:00,126.699,True,1
2029-01-02 17:00:00,127.41,True,1
2029-01-02 18:00:00,124.7908,True,1
2029-01-02 19:00:00,118.1036,True,1
2029-01-02 20:00:00,118.4374,False,1
2029-01-02 21:00:00,106.0562,False,1
2029-01-02 22:00:00,95.9718,False,1
2029-01-02 23:00:00,86.7009,False,1
2029-01-03 00:00:00,78.9656,False,1
2029-01-03 01:00:00,74.1451,False,1
2029-01-03 02:00:00,71.447,False,1
2029-01-03 03:00:00,71.0515,False,1
2029-01-03 04:00:00,74.5066,False,1
2029-01-03 05:00:00,84.6289,False,1
2029-01-03 06:00:00,101.1737,False,1
2029-01-03 07:00:00,120.8696,False,1
2029-01-03 08:00:00,123.881,True,1
2029-01-03 09:00:00,124.5908,True,1
2029-01-03 10:00:00,116.378,True,1
2029-01-03 11:00:00,108.4759,True,1
2029-01-03 12:00:00,104.4501,True,1
2029-01-03 13:00:00,105.0776,True,1
2029-01-03 14:00:00,110.2116,True,1
2029-01-03 15:00:00,118.8938,True,1
2029-01-03 16:00:00,125.3371,True,1
2029-01-03 17:00:00,125.9428,True,1
2029-01-03 18:00:00,123.3661,True,1
2029-01-03 19:00:00,116.8647,True,1
2029-01-03 20:00:00,117.1925,False,1
2029-01-03 21:00:00,105.2926,False,1
2029-01-03 22:00:00,95.5759,False,1
2029-01-03 23:00:00,86.5797,False,1
2029-01-04 00:00:00,79.6572,False,1
2029-01-04 01:00:00,74.8111,False,1
2029-01-04 02:00:00,72.0928,False,1
2029-01-04 03:00:00,71.7161,False,1
2029-01-04 04:00:00,75.1475,False,1
2029-01-04 05:00:00,85.0399,False,1
2029-01-04 06:00:00,101.2019,False,1
2029-01-04 07:00:00,120.4568,False,1
2029-01-04 08:00:00,123.6908,True,1
2029-01-04 09:00:00,124.3561,True,1
2029-01-04 10:00:00,116.477,True,1
2029-01-04 11:00:00,108.7022,True,1
2029-01-04 12:00:00,104.5441,True,1
2029-01-04 13:00:00,104.9198,True,1
2029-01-04 14:00:00,109.8343,True,1
2029-01-04 15:00:00,118.3021,True,1
2029-01-04 16:00:00,124.6664,True,1
2029-01-04 17:00:00,125.181,True,1
2029-01-04 18:00:00,122.8823,True,1
2029-01-04 19:00:00,116.8299,True,1
2029-01-04 20:00:00,117.0793,False,1
2029-01-04 21:00:00,105.5449,False,1
2029-01-04 22:00:00,96.109,False,1
2029-01-04 23:00:00,87.2836,False,1
2029-01-05 00:00:00,80.4162,False,1
2029-01-05 01:00:00,75.493,False,1
2029-01-05 02:00:00,72.7315,False,1
2029-01-05 03:00:00,72.4328,False,1
2029-01-05 04:00:00,75.9379,False,1
2029-01-05 05:00:00,85.8333,False,1
2029-01-05 06:00:00,101.7015,False,1
2029-01-05 07:00:00,120.3385,False,1
2029-01-05 08:00:00,123.4914,True,1
2029-01-05 09:00:00,124.2132,True,1
2029-01-05 10:00:00,116.8028,True,1
2029-01-05 11:00:00,109.3944,True,1
2029-01-05 12:00:00,105.3085,True,1
2029-01-05 13:00:00,105.543,True,1
2029-01-05 14:00:00,110.2465,True,1
2029-01-05 15:00:00,118.5684,True,1
2029-01-05 16:00:00,124.8794,True,1
2029-01-05 17:00:00,125.4769,True,1
2029-01-05 18:00:00,123.4295,True,1
2029-01-05 19:00:00,117.6327,True,1
2029-01-05 20:00:00,117.4212,False,1
2029-01-05 21:00:00,105.8136,False,1
2029-01-05 22:00:00,96.378,False,1
2029-01-05 23:00:00,87.567,False,1
2029-01-06 00:00:00,72.4137,False,1
2029-01-06 01:00:00,66.6169,False,1
2029-01-06 02:00:00,63.4935,False,1
2029-01-06 03:00:00,62.224,False,1
2029-01-06 04:00:00,64.0567,False,1
2029-01-06 05:00:00,66.4658,False,1
2029-01-06 06:00:00,60.9141,False,1
2029-01-06 07:00:00,57.7229,False,1
2029-01-06 08:00:00,65.8018,False,1
2029-01-06 09:00:00,74.7219,False,1
2029-01-06 10:00:00,76.0415,False,1
2029-01-06 11:00:00,73.9816,False,1
2029-01-06 12:00:00,70.8192,False,1
2029-01-06 13:00:00,67.4728,False,1
2029-01-06 14:00:00,71.7688,False,1
2029-01-06 15:00:00,81.4974,False,1
2029-01-06 16:00:00,89.842,False,1
2029-01-06 17:00:00,89.7831,False,1
2029-01-06 18:00:00,93.667,False,1
2029-01-06 19:00:00,84.687,False,1
2029-01-06 20:00:00,80.3196,False,1
2029-01-06 21:00:00,83.2292,False,1
2029-01-06 22:00:00,81.559,False,1
2029-01-06 23:00:00,74.3902,False,1
2029-01-07 00:00:00,72.4199,False,1
2029-01-07 01:00:00,66.6566,False,1
2029-01-07 02:00:00,63.5609,False,1
2029-01-07 03:00:00,62.3426,False,1
2029-01-07 04:00:00,64.304,False,1
2029-01-07 05:00:00,67.0357,False,1
2029-01-07 06:00:00,61.8837,False,1
2029-01-07 07:00:00,58.939,False,1
2029-01-07 08:00:00,66.9078,False,1
2029-01-07 09:00:00,74.9195,False,1
2029-01-07 10:00:00,75.651,False,1
2029-01-07 11:00:00,73.3258,False,1
2029-01-07 12:00:00,70.1925,False,1
2029-01-07 13:00:00,66.9348,False,1
2029-01-07 14:00:00,71.2821,False,1
2029-01-07 15:00:00,80.9021,False,1
2029-01-07 16:00:00,89.611,False,1
2029-01-07 17:00:00,89.8831,False,1
2029-01-07 18:00:00,93.911,False,1
2029-01-07 19:00:00,84.9108,False,1
2029-01-07 20:00:00,80.3454,False,1
2029-01-07 21:00:00,83.0347,False,1
2029-01-07 22:00:00,81.2116,False,1
2029-01-07 23:00:00,74.0853,False,1
2029-01-08 00:00:00,78.8361,False,1
2029-01-08 01:00:00,73.9503,False,1
2029-01-08 02:00:00,71.2125,False,1
2029-01-08 03:00:00,70.9977,False,1
2029-01-08 04:00:00,74.7817,False,1
2029-01-08 05:00:00,85.2686,False,1
2029-01-08 06:00:00,101.679,False,1
2029-01-08 07:00:00,120.5333,False,1
2029-01-08 08:00:00,125.1801,True,1
2029-01-08 09:00:00,124.3232,True,1
2029-01-08 10:00:00,115.6836,True,1
2029-01-08 11:00:00,107.7302,True,1
2029-01-08 12:00:00,103.7067,True,1
2029-01-08 13:00:00,104.1149,True,1
2029-01-08 14:00:00,109.0109,True,1
2029-01-08 15:00:00,117.6935,True,1
2029-01-08 16:00:00,125.3725,True,1
2029-01-08 17:00:00,126.8194,True,1
2029-01-08 18:00:00,124.8739,True,1
2029-01-08 19:00:00,118.6368,True,1
2029-01-08 20:00:00,116.1864,False,1
2029-01-08 21:00:00,104.0646,False,1
2029-01-08 22:00:00,94.3291,False,1
2029-01-08 23:00:00,85.4582,False,1
2029-01-09 00:00:00,77.5936,False,1
2029-01-09 01:00:00,72.957,False,1
2029-01-09 02:00:00,70.4123,False,1
2029-01-09 03:00:00,70.1502,False,1
2029-01-09 04:00:00,73.7015,False,1
2029-01-09 05:00:00,83.7228,False,1
2029-01-09 06:00:00,99.861,False,1
2029-01-09 07:00:00,118.7719,False,1
2029-01-09 08:00:00,124.1817,True,1
2029-01-09 09:00:00,122.966,True,1
2029-01-09 10:00:00,113.7799,True,1
2029-01-09 11:00:00,105.3667,True,1
2029-01-09 12:00:00,101.1491,True,1
2029-01-09 13:00:00,101.6479,True,1
2029-01-09 14:00:00,106.6901,True,1
2029-01-09 15:00:00,115.6346,True,1
2029-01-09 16:00:00,123.7709,True,1
2029-01-09 17:00:00,125.3586,True,1
2029-01-09 18:00:00,123.1739,True,1
2029-01-09 19:00:00,116.7046,True,1
2029-01-09 20:00:00,113.9677,False,1
2029-01-09 21:00:00,102.2742,False,1
2029-01-09 22:00:00,92.9171,False,1
2029-01-09 23:00:00,84.3087,False,1
2029-01-10 00:00:00,77.2296,False,1
2029-01-10 01:00:00,72.7901,False,1
2029-01-10 02:00:00,70.3216,False,1
2029-01-10 03:00:00,70.0222,False,1
2029-01-10 04:00:00,73.3108,False,1
2029-01-10 05:00:00,82.7728,False,1
2029-01-10 06:00:00,98.3751,False,1
2029-01-10 07:00:00,116.9493,False,1
2029-01-10 08:00:00,122.8388,True,1
2029-01-10 09:00:00,121.5113,True,1
2029-01-10 10:00:00,112.3321,True,1
2029-01-10 11:00:00,103.8539,True,1
2029-01-10 12:00:00,99.5215,True,1
2029-01-10 13:00:00,99.9089,True,1
2029-01-10 14:00:00,104.8353,True,1
2029-01-10 15:00:00,113.6279,True,1
2029-01-10 16:00:00,121.6668,True,1
2029-01-10 17:00:00,123.2105,True,1
2029-01-10 18:00:00,120.9724,True,1
2029-01-10 19:00:00,114.887,True,1
2029-01-10 20:00:00,112.2716,False,1
2029-01-10 21:00:00,101.3103,False,1
2029-01-10 22:00:00,92.4456,False,1
2029-01-10 23:00:00,84.2068,False,1
2029-01-11 00:00:00,78.0361,False,1
2029-01-11 01:00:00,73.6064,False,1
2029-01-11 02:00:00,71.1605,False,1
2029-01-11 03:00:00,70.9045,False,1
2029-01-11 04:00:00,74.1533,False,1
2029-01-11 05:00:00,83.3014,False,1
2029-01-11 06:00:00,98.2935,False,1
2029-01-11 07:00:00,116.2411,False,1
2029-01-11 08:00:00,122.3251,True,1
2029-01-11 09:00:00,121.0756,True,1
2029-01-11 10:00:00,112.2981,True,1
2029-01-11 11:00:00,104.0042,True,1
2029-01-11 12:00:00,99.5534,True,1
2029-01-11 13:00:00,99.7074,True,1
2029-01-11 14:00:00,104.3987,True,1
2029-01-11 15:00:00,112.9413,True,1
2029-01-11 16:00:00,120.733,True,1
2029-01-11 17:00:00,122.3256,True,1
2029-01-11 18:00:00,120.4307,True,1
2029-01-11 19:00:00,114.7879,True,1
2029-01-11 20:00:00,112.1601,False,1
2029-01-11 21:00:00,101.5707,False,1
2029-01-11 22:00:00,93.0422,False,1
2029-01-11 23:00:00,84.9944,False,1
2029-01-12 00:00:00,78.9947,False,1
2029-01-12 01:00:00,74.4732,False,1
2029-01-12 02:00:00,72.0369,False,1
2029-01-12 03:00:00,71.8766,False,1
2029-01-12 04:00:00,75.2515,False,1
2029-01-12 05:00:00,84.5322,False,1
2029-01-12 06:00:00,99.3775,False,1
2029-01-12 07:00:00,116.9121,False,1
2029-01-12 08:00:00,123.0948,True,1
2029-01-12 09:00:00,121.8289,True,1
2029-01-12 10:00:00,113.4931,True,1
2029-01-12 11:00:00,105.579,True,1
2029-01-12 12:00:00,101.2825,True,1
2029-01-12 13:00:00,101.3545,True,1
2029-01-12 14:00:00,105.8953,True,1
2029-01-12 15:00:00,114.3241,True,1
2029-01-12 16:00:00,121.9346,True,1
2029-01-12 17:00:00,123.5513,True,1
2029-01-12 18:00:00,121.7938,True,1
2029-01-12 19:00:00,116.3308,True,1
2029-01-12 20:00:00,113.2467,False,1
2029-01-12 21:00:00,102.4996,False,1
2029-01-12 22:00:00,93.8504,False,1
2029-01-12 23:00:00,85.7565,False,1
2029-01-13 00:00:00,82.5579,False,1
2029-01-13 01:00:00,78.5073,False,1
2029-01-13 02:00:00,75.971,False,1
2029-01-13 03:00:00,75.1434,False,1
2029-01-13 04:00:00,76.7737,False,1
2029-01-13 05:00:00,79.5583,False,1
2029-01-13 06:00:00,76.8747,False,1
2029-01-13 07:00:00,76.3165,False,1
2029-01-13 08:00:00,87.0468,False,1
2029-01-13 09:00:00,90.8287,False,1
2029-01-13 10:00:00,84.6592,False,1
2029-01-13 11:00:00,80.1657,False,1
2029-01-13 12:00:00,79.216,False,1
2029-01-13 13:00:00,77.2903,False,1
2029-01-13 14:00:00,80.9879,False,1
2029-01-13 15:00:00,88.3639,False,1
2029-01-13 16:00:00,94.7313,False,1
2029-01-13 17:00:00,98.9201,False,1
2029-01-13 18:00:00,101.0353,False,1
2029-01-13 19:00:00,91.2184,False,1
2029-01-13 20:00:00,86.6892,False,1
2029-01-13 21:00:00,87.5498,False,1
2029-01-13 22:00:00,84.035,False,1
2029-01-13 23:00:00,77.6806,False,1
2029-01-14 00:00:00,70.7829,False,1
2029-01-14 01:00:00,65.256,False,1
2029-01-14 02:00:00,62.3104,False,1
2029-01-14 03:00:00,61.2015,False,1
2029-01-14 04:00:00,63.1836,False,1
2029-01-14 05:00:00,65.8414,False,1
2029-01-14 06:00:00,60.852,False,1
2029-01-14 07:00:00,58.0245,False,1
2029-01-14 08:00:00,65.3896,False,1
2029-01-14 09:00:00,71.7562,False,1
2029-01-14 10:00:00,71.641,False,1
2029-01-14 11:00:00,68.7943,False,1
2029-01-14 12:00:00,65.4908,False,1
2029-01-14 13:00:00,62.2497,False,1
2029-01-14 14:00:00,66.4117,False,1
2029-01-14 15:00:00,75.9638,False,1
2029-01-14 16:00:00,85.5272,False,1
2029-01-14 17:00:00,87.0518,False,1
2029-01-14 18:00:00,91.011,False,1
2029-01-14 19:00:00,82.3632,False,1
2029-01-14 20:00:00,78.0121,False,1
2029-01-14 21:00:00,80.8561,False,1
2029-01-14 22:00:00,79.3262,False,1
2029-01-14 23:00:00,72.5156,False,1
2029-01-15 00:00:00,78.0843,False,1
2029-01-15 01:00:00,73.3409,False,1
2029-01-15 02:00:00,70.7331,False,1
2029-01-15 03:00:00,70.5768,False,1
2029-01-15 04:00:00,74.3216,False,1
2029-01-15 05:00:00,84.5134,False,1
2029-01-15 06:00:00,100.4641,False,1
2029-01-15 07:00:00,118.7654,False,1
2029-01-15 08:00:00,125.9194,True,1
2029-01-15 09:00:00,123.4743,True,1
2029-01-15 10:00:00,113.834,True,1
2029-01-15 11:00:00,105.1211,True,1
2029-01-15 12:00:00,100.7032,True,1
2029-01-15 13:00:00,100.9783,True,1
2029-01-15 14:00:00,105.887,True,1
2029-01-15 15:00:00,115.0056,True,1
2029-01-15 16:00:00,124.0402,True,1
2029-01-15 17:00:00,127.1094,True,1
2029-01-15 18:00:00,125.4503,True,1
2029-01-15 19:00:00,119.2147,True,1
2029-01-15 20:00:00,113.754,False,1
2029-01-15 21:00:00,102.2138,False,1
2029-01-15 22:00:00,93.0531,False,1
2029-01-15 23:00:00,84.5074,False,1
2029-01-16 00:00:00,77.2084,False,1
2029-01-16 01:00:00,72.7851,False,1
2029-01-16 02:00:00,70.3465,False,1
2029-01-16 03:00:00,70.1402,False,1
2029-01-16 04:00:00,73.5949,False,1
2029-01-16 05:00:00,83.1826,False,1
2029-01-16 06:00:00,98.697,False,1
2029-01-16 07:00:00,116.8549,False,1
2029-01-16 08:00:00,124.4661,True,1
2029-01-16 09:00:00,121.58,True,1
2029-01-16 10:00:00,111.3722,True,1
2029-01-16 11:00:00,102.2701,True,1
2029-01-16 12:00:00,97.7186,True,1
